# Time (MET) Delta_Time Flux(ph cm-2 s-1) Delta_Flux Index Delta_Index TS Npred
242524801.008	604800.008	4.589406482e-07	3.89403802367e-08	2.1042117405	0.079942715445	705.10779436	384.461879913
243734401.025	604800.0085	4.29248610598e-07	3.67235841353e-08	2.12545755485	0.0819308068323	731.251280145	401.183553137
244944001.041	604800.008	4.70507410478e-07	3.92238528774e-08	2.15621699713	0.0814943414993	687.973485078	397.176950415
246153601.057	604800.008	4.75775696162e-07	4.8302214612e-08	2.22446312042	0.0975917018938	515.429587799	346.733729344
247363201.073	604800.008	4.28931359021e-07	3.79770592397e-08	2.29160848616	0.086330619366	534.800984102	362.655560825
248572801.09	604800.0085	3.02624260633e-07	3.13410127081e-08	2.21989844943	0.0834933758417	400.30033531	275.276386081
249782401.106	604800.008	3.56951625683e-07	3.67159299023e-08	1.99323465664	0.0990847098518	550.598581351	307.111362136
250992001.122	604800.008	2.49914286793e-07	3.86703779157e-08	2.4302593746	0.148837396823	162.57226147	178.196109242
252201601.138	604800.008	2.41624623632e-07	3.21672321182e-08	2.25465205058	0.131130574597	255.514497683	209.503335362
253411201.155	604800.0085	3.30747122211e-07	3.42624739225e-08	2.21990150304	0.103074872406	416.747779328	298.125939468
254620801.171	604800.008	2.58153938089e-07	3.40309930618e-08	2.1271705038	0.0901498555727	279.034449741	207.081318361
255830401.187	604800.008	1.3680790629e-07	3.71286685927e-08	2.09026378027	0.236701533498	103.47454541	107.698869544
257040001.203	604800.008	1.95548292095e-07	3.0466063231e-08	2.52961368773	0.169619757742	139.30986875	168.858732686
258249601.22	604800.0085	1.13805581172e-07	3.30179076814e-08	2.00635981549	0.263589713272	80.8564223934	70.5850412497
259459201.236	604800.008	1.81873995052e-07	3.31477772563e-08	2.326140937	0.140635318213	118.086324232	134.290901017
260668801.252	604800.008	1.34484217873e-07	2.72683756824e-08	1.77499727884	0.209463053822	154.987017133	123.544810495
261878401.268	604800.008	3.13933139887e-07	3.40759289036e-08	2.34904719674	0.105343482929	331.155308782	271.088399332
263088001.285	604800.0085	3.1943297272e-07	3.56303632054e-08	2.11032434297	0.105181619455	402.926294057	265.067404751
264297601.301	604800.008	4.68132119363e-07	4.44689654651e-08	2.10600163677	0.0902649673835	571.366651171	353.922378112
265507201.317	604800.008	3.09584542993e-07	3.29094207938e-08	2.16410674146	0.0856229689099	398.116481925	257.784746912
266716801.333	604800.008	4.35169674262e-07	3.64453206119e-08	2.19188921915	0.0804571797818	681.978224256	393.279921575
267926401.35	604800.0085	6.33968913087e-07	4.27926558235e-08	2.129038027	0.0654098156912	1102.67079139	534.946303761
269136001.366	604800.008	6.19187971662e-07	4.77377027737e-08	2.02024672806	0.076807899255	947.334269317	482.731230326
270345601.382	604800.008	4.05408055714e-07	3.72704042991e-08	2.06479499318	0.087095955077	603.656085835	351.243694756
271555201.398	604800.0085	4.03144804205e-07	3.50247720247e-08	2.28008076035	0.0840888673062	572.647556661	387.006942765
272764801.415	604800.008	3.09330675654e-07	3.7547397821e-08	2.23085076353	0.11284380385	321.890320939	240.108698705
273974401.431	604800.008	2.55375095506e-07	4.26856800175e-08	2.28310056353	0.163385115313	144.600951451	154.673875507
275184001.447	604800.008	3.34466710876e-07	3.1977990036e-08	2.16625818526	0.0913178237173	521.055834998	325.688301946
276393601.464	604800.0085	3.34319809783e-07	3.03681649341e-08	2.17862572622	0.0857837211951	568.011812864	352.138561176
277603201.48	604800.008	1.88912319138e-07	3.32923945387e-08	2.2099687451	0.133220568362	125.617950095	129.039316252
278812801.496	604800.008	2.58303418217e-07	3.94146186034e-08	1.99555038529	0.146625393272	243.175116434	169.320866638
280022401.512	604800.008	3.45782285529e-07	2.99690936846e-08	1.97396405056	0.0827265578944	834.962340437	375.378506209
281232001.528	604800.0085	3.17832592101e-07	3.03121299682e-08	2.16486546621	0.092569989481	524.207783539	341.06575099
282441601.545	604800.008	4.16190473219e-07	4.50311921402e-08	2.04245224416	0.10207267656	542.302606385	283.1656345
283651201.561	604800.008	3.83017031689e-07	4.08830481977e-08	1.94221561982	0.109868428752	522.051921228	292.056461061
284860801.577	604800.008	4.48116088934e-07	3.28477541196e-08	2.21058253634	0.0723881394795	837.038370331	477.408530727
286070401.594	604800.0085	4.29316088667e-07	3.54546179557e-08	2.20415549212	0.0808355085135	666.318411513	400.187963301
287280001.61	604800.008	5.08440332958e-07	4.67118732136e-08	1.83270770888	0.0906365422943	813.17406492	355.529558025
288489601.626	604800.008	5.34750806565e-07	4.0568146941e-08	1.9109793443	0.0719202531463	1144.05884318	468.95900368
289699201.642	604800.008	5.66574202549e-07	3.38447792549e-08	1.91938535939	0.0587258374507	1737.74355871	666.433275318
290908801.658	604800.0085	7.37142694483e-07	4.13418548294e-08	1.95786580697	0.0545329782429	1842.96804436	711.604871307
292118401.675	604800.008	6.88521227989e-07	6.57347918018e-08	1.8422251574	0.0864935344887	1207.21736346	415.581241265
293328001.691	604800.008	8.16664457889e-07	4.4160070283e-08	1.81062383967	0.0523340530749	2509.88493045	758.115085194
294537601.707	604800.008	7.30671664183e-07	4.13047183798e-08	1.82431029177	0.0539129568135	2897.63214296	852.952816604
295747201.724	604800.0085	6.97030602172e-07	4.75305709467e-08	1.77219269838	0.0633736028152	2113.03200019	655.067201828
296956801.74	604800.008	5.78809769403e-07	4.99014790434e-08	1.80128747336	0.0820594914945	1099.94690812	390.516862756
298166401.756	604800.008	4.61665538019e-07	3.35036368379e-08	1.68723760105	0.0709944413766	1648.53301578	490.28903065
