242222401.004	302400.004	1.04285098988e-07	2.28243878028e-08	-2.0	0.0	74.4459333786	64.8734704279
242827201.012	302400.004	1.09370947191e-07	2.43516775714e-08	-2.0	0.0	104.72096905	61.7680057867
243432001.02	302400.004	1.26868062609e-07	3.26419875524e-08	-2.0	0.0	67.7606961639	53.6319068377
244036801.028	302400.0045	1.13975749085e-07	3.14848748299e-08	-2.0	0.0	51.4263477154	42.482747584
244641601.037	302400.004	1.54087259042e-07	3.10467402147e-08	-2.0	0.0	101.11817651	65.2800111317
245246401.045	302400.004	1.15556141743e-07	2.36035563734e-08	-2.0	0.0	120.850532897	65.5015164565
245851201.053	302400.004	1.53335653987e-07	2.6111567346e-08	-2.0	0.0	165.589669702	95.0428630958
246456001.061	302400.004	1.15224079347e-07	2.28077376524e-08	-2.0	0.0	97.3780150066	70.6751783505
247060801.069	302400.004	1.15447913923e-07	2.40320861189e-08	-2.0	0.0	104.203802516	70.6403392429
247665601.077	302400.004	1.77781595462e-07	2.96971692889e-08	-2.0	0.0	163.409822202	91.0555798951
248270401.085	302400.004	2.0061523844e-07	3.60939072548e-08	-2.0	0.0	165.226839023	80.3822441639
248875201.093	302400.0045	9.84575993958e-08	2.99235984386e-08	-2.0	0.0	44.5824464455	35.9558931106
249480001.102	302400.004	1.48977004928e-07	2.96010514093e-08	-2.0	0.0	93.6274624904	70.4630572344
250084801.11	302400.004	1.27985171386e-07	2.46403792793e-08	-2.0	0.0	138.813059777	75.5173819595
250689601.118	302400.004	1.60682162736e-07	2.61728317242e-08	-2.0	0.0	179.330806463	96.0713764917
251294401.126	302400.004	1.06398504575e-07	2.20556443447e-08	-2.0	0.0	95.0402226408	66.0203899029
251899201.134	302400.004	1.63648883154e-07	2.68496002451e-08	-2.0	0.0	153.857136777	93.8416878525
252504001.142	302400.004	1.04004153929e-07	2.5330788961e-08	-2.0	0.0	60.0565273546	49.2478595608
253108801.15	302400.004	9.52275901461e-08	2.8034024838e-08	-2.0	0.0	47.5872388651	35.2804785504
253713601.159	302400.0045	8.40881379713e-08	2.52392415e-08	-2.0	0.0	50.9348025942	33.8958940108
254318401.167	302400.004	8.1546485264e-08	2.02694971405e-08	-2.0	0.0	67.6657184333	43.0423379573
254923201.175	302400.004	6.76634332555e-08	2.01023093575e-08	-2.0	0.0	36.3066092502	40.3408751789
255528001.183	302400.004	9.68139854465e-08	2.61272553197e-08	-2.0	0.0	46.3665610109	54.7469428908
256132801.191	302400.004	9.86502841728e-08	2.20397961956e-08	-2.0	0.0	115.12806815	60.0639433021
256737601.199	302400.004	7.6195568958e-08	1.99087798882e-08	-2.0	0.0	73.269734936	42.1832563767
257342401.207	302400.004	9.08414091838e-08	2.77730315333e-08	-2.0	0.0	33.6953746068	37.543623992
257947201.215	302400.0045	1.08861819134e-07	2.88725787615e-08	-2.0	0.0	57.9247954035	40.5775230528
258552001.224	302400.004	9.27888569244e-08	4.60763347856e-08	-2.0	0.0	12.8343551628	11.3962735557
259156801.232	302400.004	3.62772296284e-08	1.65496582394e-08	-2.0	0.0	15.8291545876	20.4727223695
259761601.24	302400.004	8.20563319306e-08	2.1533150717e-08	-2.0	0.0	53.86684945	47.1654106668
260366401.248	302400.004	1.0768696279e-07	2.31189178115e-08	-2.0	0.0	91.8500268314	65.3508025856
260971201.256	302400.004	8.61239657326e-08	2.29532496021e-08	-2.0	0.0	44.9513140206	51.1666928516
261576001.264	302400.004	3.7017744817e-08	1.8097357793e-08	-2.0	0.0	11.9493540923	18.2162100455
262180801.272	302400.004	3.06186120684e-08	1.70164819918e-08	-2.0	0.0	17.0296534405	11.948911522
262785601.28	302400.0045	7.74338961377e-08	2.60339841391e-08	-2.0	0.0	29.9341948732	27.0965528989
263390401.289	302400.004	7.06732288039e-08	2.35201031685e-08	-2.0	0.0	29.2070465414	29.6313063516
263995201.297	302400.004	1.03541304909e-07	2.53432062397e-08	-2.0	0.0	80.8195965099	55.6778293684
264600001.305	302400.004	6.93470623791e-08	2.01334431519e-08	-2.0	0.0	52.460311329	41.6356658928
265204801.313	302400.004	9.95293344096e-08	2.19260095367e-08	-2.0	0.0	76.3831947376	61.7417731156
265809601.321	302400.004	8.25959302628e-08	2.15413061678e-08	-2.0	0.0	68.7120168151	47.9891190589
266414401.329	302400.004	7.41203846212e-08	2.38769751296e-08	-2.0	0.0	41.6287627202	33.8806420956
267019201.337	302400.004	1.22215009294e-07	2.95180804701e-08	-2.0	0.0	81.3688228165	44.987164812
267624001.345	302400.0045	4.58816710091e-08	2.20471743007e-08	-2.0	0.0	10.112388354	18.162370007
268228801.354	302400.004	7.5775353331e-08	2.14467106902e-08	-2.0	0.0	51.0480245561	41.7870371452
268833601.362	302400.004	7.30050950775e-08	2.01052715472e-08	-2.0	0.0	64.9665870108	44.8459677176
269438401.37	302400.004	9.69862160524e-08	2.21216564016e-08	-2.0	0.0	86.3119885853	57.1158250319
270043201.378	302400.004	9.5297118168e-08	2.34511266678e-08	-2.0	0.0	69.2542135415	53.0926798496
270648001.386	302400.004	4.42359784343e-08	1.82818803885e-08	-2.0	0.0	21.3826900328	22.7262124988
271252801.394	302400.004	5.87073298927e-08	2.08577327246e-08	-2.0	0.0	26.1775819113	23.9054086535
271857601.403	302400.0045	7.26988992984e-08	2.52547022917e-08	-2.0	0.0	30.0011853563	27.5698664773
